TEU,ETD,ETDYear,ETDMonth,ETDWeek,CustomerBECode,CustomerName,SeaAir
0.9527,2014-04-27,2014,4,17,BOELIORA,Puma,OCE
0.3785,2014-04-01,2014,4,14,FRPUMAFR,Puma,OCE
0.1029,2014-06-16,2014,6,25,DEPUMAAG,Puma,OCE
0.4237,2014-02-24,2014,2,9,ESPUMAES,Puma,OCE
0.0393,2014-07-11,2014,7,28,AUPUMAAUST,Puma,OCE
0.1268,2014-05-14,2014,5,20,GBPUE,Puma,OCE
0.0829,2014-08-06,2014,8,32,BRPUMASPO,Puma,OCE
0.0552,2014-09-25,2014,9,39,SEPUMANORD,Puma,OCE
0.0933,2014-06-20,2014,6,25,PEPUMADEP,Puma,OCE
0.8476,2014-07-31,2014,7,31,CAPUMACA,Puma,OCE
0.2129,2014-04-10,2014,4,15,CLPUMA,Puma,OCE
0.2652,2014-08-11,2014,8,33,ITPUMAITAL,Puma,OCE
0.0344,2014-04-22,2014,4,17,CAPUMACA,Puma,OCE
0.0498,2014-06-06,2014,6,23,ECMILDEPOR,Puma,OCE
0.1341,2014-06-06,2014,6,23,MXRDS,Puma,OCE
1.0147,2014-04-28,2014,4,18,CLPUMA,Puma,OCE
1.7221,2014-04-21,2014,4,17,CAPUMACA,Puma,OCE
0.5350,2014-04-22,2014,4,17,MXRDS,Puma,OCE
0.2368,2014-01-05,2014,1,1,CHPRETAG,Puma,OCE
2.1131,2014-04-06,2014,4,14,CLPUMA,Puma,OCE
0.5448,2014-04-07,2014,4,15,USPUMANA,Puma,OCE
0.5692,2014-04-07,2014,4,15,USPUMAGOLF,Puma,OCE
0.3214,2014-04-07,2014,4,15,USPUMAGOLF,Puma,OCE
0.0661,2014-03-11,2014,3,11,ARUNISOL,Puma,OCE
2.2500,2014-03-08,2014,3,10,JPPUMAJP,Puma,OCE
0.1687,2014-02-28,2014,2,9,KRPUMA,Puma,OCE
0.0065,2014-04-03,2014,4,14,JPPUMAJP,Puma,OCE
0.0837,2014-04-03,2014,4,14,JPPUMAJP,Puma,OCE
1.0000,2014-03-26,2014,3,13,JPPUMAJP,Puma,OCE
0.0283,2014-03-30,2014,3,13,CAVOLCOM,Puma,OCE
0.3105,2014-04-03,2014,4,14,TWPUMAPU,Puma,OCE
2.2500,2014-02-23,2014,2,8,MYRSHMALAY,Puma,OCE
0.1167,2014-03-06,2014,3,10,TWPUMAPU,Puma,OCE
1.0000,2014-03-22,2014,3,12,JPPUMAJP,Puma,OCE
0.6830,2014-03-26,2014,3,13,JPPUMAJP,Puma,OCE
0.0876,2014-01-07,2014,1,2,USPUMANA,Puma,OCE
0.7573,2014-03-18,2014,3,12,SEPUMANORD,Puma,OCE
2.0000,2014-02-15,2014,2,7,CNPUMACHIL,Puma,OCE
1.0000,2014-02-16,2014,2,7,JPPUMAJP,Puma,OCE
0.5924,2014-04-05,2014,4,14,USPUMANA,Puma,OCE
0.3466,2014-04-05,2014,4,14,USPUMAGOLF,Puma,OCE
0.8615,2014-03-23,2014,3,12,KRPUMA,Puma,OCE
0.1000,2014-04-01,2014,4,14,ARUNISOL,Puma,OCE
0.0687,2014-03-24,2014,3,13,BRPUMA SPO,Puma,OCE
2.2500,2014-04-08,2014,4,15,ECMILDEPOR,Puma,OCE
0.2364,2014-04-16,2014,4,16,BRPUMA SPO,Puma,OCE
1.0000,2014-08-02,2014,8,31,SGPUMASG,Puma,OCE
0.0213,2014-08-07,2014,8,32,KRPUMA,Puma,OCE
0.2190,2014-08-07,2014,8,32,KRPUMA,Puma,OCE
0.0673,2014-08-05,2014,8,32,KRPUMA,Puma,OCE
0.7844,2014-07-11,2014,7,28,TWPUMAPU,Puma,OCE
0.1696,2014-08-07,2014,8,32,USVOLCOCOS,Puma,OCE
0.1255,2014-07-13,2014,7,28,AUPUMAAUST,Puma,OCE
0.1151,2014-08-16,2014,8,33,CAPUMACA,Puma,OCE
0.0605,2014-08-16,2014,8,33,CAPUMACA,Puma,OCE
2.0000,2014-06-26,2014,6,26,JPPUMAJP,Puma,OCE
0.3882,2014-06-26,2014,6,26,AUPUMAAUST,Puma,OCE
0.1223,2014-06-28,2014,6,26,SGPUMASG,Puma,OCE
0.2692,2014-07-25,2014,7,30,GBPUE,Puma,OCE
1.0000,2014-07-28,2014,7,31,CNPUMACHIL,Puma,OCE
1.0000,2014-04-18,2014,4,16,MXRDS,Puma,OCE
2.2500,2014-04-24,2014,4,17,MXRDS,Puma,OCE
0.1608,2014-08-11,2014,8,33,BRPUMASPO,Puma,OCE
0.3169,2014-09-09,2014,9,37,ITPUMAITAL,Puma,OCE
0.0935,2014-09-09,2014,9,37,ITPUMAITAL,Puma,OCE
0.8366,2014-07-29,2014,7,31,MXRDS,Puma,OCE
0.5647,2014-07-29,2014,7,31,MXRDS,Puma,OCE
0.2315,2014-07-19,2014,7,29,JPPUMAJP,Puma,OCE
2.2500,2014-08-19,2014,8,34,MXRDS,Puma,OCE
2.0000,2014-08-14,2014,8,33,MXRDS,Puma,OCE
0.0339,2014-08-03,2014,8,31,TWPUMAPU,Puma,OCE
2.0000,2014-08-03,2014,8,31,CAVOLCOM,Puma,OCE
0.0031,2014-08-19,2014,8,34,SGPUMASG,Puma,OCE
1.0000,2014-08-12,2014,8,33,TWPUMAPU,Puma,OCE
0.1222,2014-08-11,2014,8,33,KRPUMA,Puma,OCE
0.1886,2014-07-27,2014,7,30,HKPUMAHK,Puma,OCE
0.3618,2014-07-28,2014,7,31,KRPUMA,Puma,OCE
0.3510,2014-09-29,2014,9,40,USPUMAGOLF,Puma,OCE
0.0407,2014-10-20,2014,10,43,USPUMANA,Puma,OCE
0.0461,2014-10-20,2014,10,43,USPUMANA,Puma,OCE
0.0461,2014-10-20,2014,10,43,USPUMANA,Puma,OCE
0.0650,2014-07-31,2014,7,31,CAPUMACA,Puma,OCE
0.0046,2014-10-01,2014,10,40,ECMILDEPOR,Puma,OCE
0.0292,2014-08-22,2014,8,34,CAPUMACA,Puma,OCE
0.0096,2014-08-29,2014,8,35,CLPUMA,Puma,OCE
0.0362,2014-09-19,2014,9,38,PAWORKOUTI,Puma,OCE
0.0205,2014-10-01,2014,10,40,ECMILDEPOR,Puma,OCE
2.0000,2014-07-15,2014,7,29,ECMILDEPOR,Puma,OCE
0.2235,2014-09-12,2014,9,37,HKPUMAHK,Puma,OCE
2.2500,2014-07-31,2014,7,31,JPPUMAJP,Puma,OCE
2.2500,2014-07-31,2014,7,31,JPPUMAJP,Puma,OCE
2.2500,2014-07-31,2014,7,31,JPPUMAJP,Puma,OCE
0.0958,2014-08-03,2014,8,31,AUPUMAAUST,Puma,OCE
0.1158,2014-08-20,2014,8,34,MYRSHMALAY,Puma,OCE
0.7323,2014-08-16,2014,8,33,MYRSHMALAY,Puma,OCE
1.0000,2014-07-30,2014,7,31,JPPUMAJP,Puma,OCE
1.0000,2014-03-09,2014,3,10,MXRDS,Puma,OCE
0.0670,2014-02-02,2014,2,5,AUPUMAAUST,Puma,OCE
0.0238,2014-02-02,2014,2,5,CAPUMACA,Puma,OCE
0.0395,2014-02-03,2014,2,6,CNPUMACHIL,Puma,OCE
1.8719,2014-02-03,2014,2,6,CNPUMACHIL,Puma,OCE
0.0466,2014-01-08,2014,1,2,SEPUMANORD,Puma,OCE
0.0786,2014-01-04,2014,1,1,PEPUMADEP,Puma,OCE
0.1323,2014-01-06,2014,1,2,ITPUMAITAL,Puma,OCE
0.1233,2014-02-15,2014,2,7,CNPUMACHIL,Puma,OCE
0.0118,2014-02-15,2014,2,7,CNPUMACHIL,Puma,OCE
0.3929,2014-02-23,2014,2,8,TWPUMAPU,Puma,OCE
0.3688,2014-02-03,2014,2,6,AUPUMAAUST,Puma,OCE
2.0000,2014-02-20,2014,2,8,JPPUMAJP,Puma,OCE
0.0139,2014-06-30,2014,6,27,CHPRETAG,Puma,OCE
1.4766,2014-06-08,2014,6,23,CNPUMACHIL,Puma,OCE
0.0217,2014-07-07,2014,7,28,CHPRETAG,Puma,OCE
0.2802,2014-06-22,2014,6,25,CHPRETAG,Puma,OCE
1.2906,2014-07-21,2014,7,30,USPUMANA,Puma,OCE
1.3120,2014-12-28,2014,12,52,PEPUMADEP,Puma,OCE
0.3869,2014-07-27,2014,7,30,CHPRETAG,Puma,OCE
0.0523,2014-06-22,2014,6,25,DEPUMAAG,Puma,OCE
1.0000,2014-11-30,2014,11,48,CLPUMA,Puma,OCE
1.0200,2014-10-12,2014,10,41,USPUMAGOLF,Puma,OCE
0.5931,2014-03-05,2014,3,10,DEPUMAAG,Puma,OCE
1.8129,2014-06-22,2014,6,25,CAPUMACA,Puma,OCE
0.9744,2014-05-23,2014,5,21,USPUMANA,Puma,OCE
0.0152,2014-06-22,2014,6,25,SGPUMASG,Puma,OCE
0.1321,2014-06-08,2014,6,23,SGPUMASG,Puma,OCE
0.1182,2014-07-03,2014,7,27,TWPUMAPU,Puma,OCE
0.3766,2014-11-15,2014,11,46,ARUNISOL,Puma,OCE
0.5944,2014-05-03,2014,5,18,CNPUMACHIL,Puma,OCE
0.2194,2014-05-22,2014,5,21,DEPUMAAG,Puma,OCE
0.1285,2014-12-20,2014,12,51,PEPUMADEP,Puma,OCE
0.9523,2014-12-07,2014,12,49,USPUMANA,Puma,OCE
2.0000,2014-06-21,2014,6,25,JPPUMAJP,Puma,OCE
0.0206,2014-05-11,2014,5,19,GBPUE,Puma,OCE
0.2537,2014-01-01,2014,1,1,CAPUMACA,Puma,OCE
0.0028,2014-01-01,2014,1,1,CAPUMACA,Puma,OCE
2.0000,2014-08-10,2014,8,32,MXRDS,Puma,OCE
0.1164,2014-08-16,2014,8,33,CAPUMACA,Puma,OCE
0.0030,2014-08-16,2014,8,33,CAPUMACA,Puma,OCE
0.3427,2014-01-29,2014,1,5,MXRDS,Puma,OCE
2.0000,2014-07-24,2014,7,30,MXRDS,Puma,OCE
0.2385,2014-09-19,2014,9,38,CLPUMA,Puma,OCE
0.1550,2014-09-26,2014,9,39,JPPUMAJP,Puma,OCE
2.2500,2014-09-16,2014,9,38,JPPUMAJP,Puma,OCE
1.2384,2014-03-22,2014,3,12,CLPUMA,Puma,OCE
0.2977,2014-03-27,2014,3,13,CAPUMACA,Puma,OCE
0.1408,2014-07-13,2014,7,28,CAVOLCOM,Puma,OCE
0.1534,2014-08-14,2014,8,33,USVOLCOCOS,Puma,OCE
0.0928,2014-01-04,2014,1,1,CNPUMACHIL,Puma,OCE
0.0093,2014-01-15,2014,1,3,BRPUMA SPO,Puma,OCE
0.3578,2014-01-11,2014,1,2,ARUNISOL,Puma,OCE
0.0623,2014-07-31,2014,7,31,CLPUMA,Puma,OCE
0.5871,2014-01-22,2014,1,4,PAWORKOUTI,Puma,OCE
0.2308,2014-08-01,2014,8,31,USVOLCOCOS,Puma,OCE
0.3538,2014-09-24,2014,9,39,AUPUMAAUST,Puma,OCE
0.1372,2014-08-16,2014,8,33,CAPUMACA,Puma,OCE
0.0227,2014-01-16,2014,1,3,CLPUMA,Puma,OCE
1.8657,2014-09-30,2014,9,40,MXRDS,Puma,OCE
2.0000,2014-10-15,2014,10,42,MXRDS,Puma,OCE
0.0350,2014-10-02,2014,10,40,USVOLCOCOS,Puma,OCE
0.0438,2014-09-25,2014,9,39,SGPUMASG,Puma,OCE
2.0000,2014-08-18,2014,8,34,CNPUMACHIL,Puma,OCE
2.0000,2014-07-23,2014,7,30,TWPUMAPU,Puma,OCE
1.0000,2014-09-11,2014,9,37,MYRSHMALAY,Puma,OCE
0.2192,2014-07-03,2014,7,27,SGPUMASG,Puma,OCE
0.0412,2014-07-03,2014,7,27,SGPUMASG,Puma,OCE
0.3228,2014-10-07,2014,10,41,USVOLCOCOS,Puma,OCE
0.0785,2014-10-28,2014,10,44,GBPUE,Puma,OCE
0.6113,2014-08-23,2014,8,34,GBPUE,Puma,OCE
2.5000,2014-09-18,2014,9,38,CAPUMACA,Puma,OCE
0.1231,2014-09-08,2014,9,37,BRPUMA SPO,Puma,OCE
0.5783,2014-04-02,2014,4,14,CAPUMACA,Puma,OCE
1.0000,2014-02-22,2014,2,8,USUSPUMANA,Puma,OCE
0.3462,2014-08-09,2014,8,32,USVOLCOCOS,Puma,OCE
0.0242,2014-07-06,2014,7,27,ARUNISOL,Puma,OCE
2.0000,2014-08-10,2014,8,32,JPPUMAJP,Puma,OCE
2.0000,2014-08-10,2014,8,32,JPPUMAJP,Puma,OCE
2.2500,2014-09-17,2014,9,38,JPPUMAJP,Puma,OCE
2.0000,2014-09-03,2014,9,36,JPPUMAJP,Puma,OCE
0.1079,2014-11-28,2014,11,48,CAPUMACA,Puma,OCE
0.0878,2014-11-03,2014,11,45,BRPUMASPO,Puma,OCE
0.0554,2014-07-07,2014,7,28,DEPUMAAG,Puma,OCE
0.1492,2014-06-19,2014,6,25,PEPUMADEP,Puma,OCE
0.0185,2014-11-16,2014,11,46,AUPUMAAUST,Puma,OCE
0.1392,2014-05-25,2014,5,21,JPPUMAJP,Puma,OCE
0.0254,2014-05-25,2014,5,21,TWPUMAPU,Puma,OCE
2.0000,2014-11-30,2014,11,48,KRPUMA,Puma,OCE
0.0828,2014-12-06,2014,12,49,SGPUMASG,Puma,OCE
0.0698,2014-12-06,2014,12,49,SGPUMASG,Puma,OCE
0.0499,2014-12-06,2014,12,49,SGPUMASG,Puma,OCE
1.0000,2014-10-23,2014,10,43,JPPUMAJP,Puma,OCE
2.0000,2014-10-23,2014,10,43,JPPUMAJP,Puma,OCE
0.0504,2014-06-10,2014,6,24,MXRDS,Puma,OCE
0.0329,2014-12-14,2014,12,50,MXRDS,Puma,OCE
2.0000,2014-05-27,2014,5,22,JPPUMAJP,Puma,OCE
0.1105,2014-10-31,2014,10,44,JPPUMAJP,Puma,OCE
2.0000,2014-11-16,2014,11,46,JPPUMAJP,Puma,OCE
2.2500,2014-05-26,2014,5,22,CNPUMACHIL,Puma,OCE
0.6356,2014-11-06,2014,11,45,TWPUMAPU,Puma,OCE
0.0137,2014-07-07,2014,7,28,ECMILDEPOR,Puma,OCE
0.1585,2014-06-10,2014,6,24,PAWORKOUTI,Puma,OCE
1.1278,2014-06-10,2014,6,24,PAWORKOUTI,Puma,OCE
0.0771,2014-06-10,2014,6,24,PAWORKOUTI,Puma,OCE
0.3750,2014-07-07,2014,7,28,ECMILDEPOR,Puma,OCE
0.1333,2014-07-07,2014,7,28,ECMILDEPOR,Puma,OCE
0.0566,2014-06-15,2014,6,24,CLPUMA,Puma,OCE
0.1115,2014-10-08,2014,10,41,ARUNISOL,Puma,OCE
0.1192,2014-10-08,2014,10,41,ARUNISOL,Puma,OCE
0.2119,2014-06-26,2014,6,26,BRPUMASPO,Puma,OCE
0.0200,2014-05-01,2014,5,18,JPPUMAJP,Puma,OCE
2.0000,2014-09-24,2014,9,39,JPPUMAJP,Puma,OCE
2.0000,2014-09-24,2014,9,39,JPPUMAJP,Puma,OCE
2.0000,2014-09-27,2014,9,39,JPPUMAJP,Puma,OCE
0.3146,2014-09-21,2014,9,38,ARUNISOL,Puma,OCE
1.4511,2014-03-11,2014,3,11,CAPUMACA,Puma,OCE
2.0000,2014-09-10,2014,9,37,CNPUMACHIL,Puma,OCE
1.7359,2014-09-12,2014,9,37,HKPUMAHK,Puma,OCE
0.1597,2014-10-02,2014,10,40,KRPUMA,Puma,OCE
1.0000,2014-08-16,2014,8,33,KRPUMA,Puma,OCE
2.0000,2014-09-07,2014,9,36,JPPUMAJP,Puma,OCE
0.3735,2014-08-11,2014,8,33,AUPUMAAUST,Puma,OCE
2.2500,2014-08-16,2014,8,33,JPPUMAJP,Puma,OCE
0.0805,2014-09-01,2014,9,36,ITPUMAITAL,Puma,OCE
2.2500,2014-09-20,2014,9,38,JPPUMAJP,Puma,OCE
2.2500,2014-09-20,2014,9,38,JPPUMAJP,Puma,OCE
0.3706,2014-09-22,2014,9,39,DEPUMAAG,Puma,OCE
0.3620,2014-10-05,2014,10,40,MXRDS,Puma,OCE
2.2500,2014-08-29,2014,8,35,MXRDS,Puma,OCE
0.0969,2014-01-01,2014,1,1,CAPUMACA,Puma,OCE
0.7107,2014-07-14,2014,7,29,USPUMANA,Puma,OCE
0.8921,2014-06-07,2014,6,23,CNPUMACHIL,Puma,OCE
0.5769,2014-06-20,2014,6,25,GBPUE,Puma,OCE
2.2500,2014-07-05,2014,7,27,JPPUMAJP,Puma,OCE
0.1122,2014-06-12,2014,6,24,SGPUMASG,Puma,OCE
0.0948,2014-06-01,2014,6,22,HKPUMAHK,Puma,OCE
0.0215,2014-06-26,2014,6,26,BRPUMASPO,Puma,OCE
0.0746,2014-06-26,2014,6,26,BRPUMASPO,Puma,OCE
0.0181,2014-07-13,2014,7,28,PEPUMADEP,Puma,OCE
0.0046,2014-07-27,2014,7,30,BOELIORA,Puma,OCE
1.2510,2014-07-24,2014,7,30,CAPUMACA,Puma,OCE
0.4774,2014-06-01,2014,6,22,DEPUMAAG,Puma,OCE
0.1973,2014-06-24,2014,6,26,KRPUMA,Puma,OCE
0.0277,2014-06-24,2014,6,26,KRPUMA,Puma,OCE
0.0576,2014-05-17,2014,5,20,SGPUMASG,Puma,OCE
2.2500,2014-04-24,2014,4,17,JPPUMAJP,Puma,OCE
2.0000,2014-04-26,2014,4,17,JPPUMAJP,Puma,OCE
0.0331,2014-03-31,2014,3,14,AUPUMAAUST,Puma,OCE
2.2500,2014-05-03,2014,5,18,CNPUMACHIL,Puma,OCE
0.0700,2014-05-13,2014,5,20,KRPUMA,Puma,OCE
0.2650,2014-05-13,2014,5,20,KRPUMA,Puma,OCE
1.9297,2014-05-03,2014,5,18,CNPUMACHIL,Puma,OCE
1.4086,2014-05-21,2014,5,21,KRPUMA,Puma,OCE
0.0222,2014-01-26,2014,1,4,USPUMANA,Puma,OCE
0.3826,2014-05-30,2014,5,22,ESPUMAES,Puma,OCE
0.0178,2014-05-14,2014,5,20,CAVOLCOM,Puma,OCE
0.5825,2014-05-02,2014,5,18,TWPUMAPU,Puma,OCE
0.8425,2014-04-06,2014,4,14,CNPUMACHIL,Puma,OCE
0.0385,2014-05-01,2014,5,18,JPPUMAJP,Puma,OCE
2.2500,2014-04-01,2014,4,14,KRPUMA,Puma,OCE
0.4160,2014-02-24,2014,2,9,CHPRETAG,Puma,OCE
2.2500,2014-03-02,2014,3,9,HKPUMAHK,Puma,OCE
1.8649,2014-02-15,2014,2,7,CNPUMACHIL,Puma,OCE
0.0099,2014-04-06,2014,4,14,PAWORKOUTI,Puma,OCE
0.0277,2014-02-17,2014,2,8,ITPUMAITAL,Puma,OCE
0.0292,2014-02-17,2014,2,8,ITPUMAITAL,Puma,OCE
2.0000,2014-02-20,2014,2,8,JPPUMAJP,Puma,OCE
2.0000,2014-02-20,2014,2,8,JPPUMAJP,Puma,OCE
0.5673,2014-03-23,2014,3,12,MXRDS,Puma,OCE
0.1681,2014-03-03,2014,3,10,FRPUMAFR,Puma,OCE
0.5166,2014-02-02,2014,2,5,USPUMANA,Puma,OCE
0.0558,2014-02-16,2014,2,7,MYRSHMALAY,Puma,OCE
0.2054,2014-01-20,2014,1,4,DEPUMAAG,Puma,OCE
1.2880,2014-01-01,2014,1,1,CAPUMACA,Puma,OCE
0.0211,2014-02-02,2014,2,5,SRTOPSPORT,Puma,OCE
0.0500,2014-01-09,2014,1,2,CAPUMACA,Puma,OCE
0.0710,2014-01-01,2014,1,1,BRPUMA SPO,Puma,OCE
0.4219,2014-01-15,2014,1,3,USVOLCOCOS,Puma,OCE
0.0492,2014-01-07,2014,1,2,USPUMANA,Puma,OCE
0.2289,2014-03-03,2014,3,10,BRPUMA SPO,Puma,OCE
0.1538,2014-01-26,2014,1,4,USPUMANA,Puma,OCE
0.0111,2014-01-26,2014,1,4,CLPUMA,Puma,OCE
0.1772,2014-01-26,2014,1,4,MXRDS,Puma,OCE
2.2500,2014-11-02,2014,11,44,TWPUMAPU,Puma,OCE
0.1107,2014-01-08,2014,1,2,FRPUMAFR,Puma,OCE
0.1622,2014-01-22,2014,1,4,CLPUMA,Puma,OCE
0.0099,2014-02-02,2014,2,5,SRTOPSPORT,Puma,OCE
0.1516,2014-01-15,2014,1,3,BRPUMASPO,Puma,OCE
0.1048,2014-01-12,2014,1,2,CAPUMACA,Puma,OCE
0.6192,2014-12-01,2014,12,49,USPUMANA,Puma,OCE
0.2842,2014-11-24,2014,11,48,SGPUMASG,Puma,OCE
0.0062,2014-12-06,2014,12,49,KRPUMA,Puma,OCE
0.3842,2014-12-06,2014,12,49,KRPUMA,Puma,OCE
0.5128,2014-12-11,2014,12,50,KRPUMA,Puma,OCE
0.0416,2014-12-10,2014,12,50,AUPUMAAUST,Puma,OCE
0.0202,2014-11-30,2014,11,48,MYRSHMALAY,Puma,OCE
0.0900,2014-12-06,2014,12,49,CAVOLCOM,Puma,OCE
0.3092,2014-12-27,2014,12,52,DEPUMAAG,Puma,OCE
0.6587,2014-12-07,2014,12,49,PEPUMADEP,Puma,OCE
0.0721,2014-12-04,2014,12,49,SGPUMASG,Puma,OCE
0.1442,2014-12-03,2014,12,49,KRPUMA,Puma,OCE
0.0808,2014-11-20,2014,11,47,CAPUMACA,Puma,OCE
0.2016,2014-12-01,2014,12,49,SGPUMASG,Puma,OCE
0.0732,2014-09-02,2014,9,36,USVOLCOCOS,Puma,OCE
1.0496,2014-12-06,2014,12,49,FRPUMAFR,Puma,OCE
1.0000,2014-08-19,2014,8,34,JPPUMAJP,Puma,OCE
2.0000,2014-08-19,2014,8,34,CNPUMACHIL,Puma,OCE
2.0000,2014-08-31,2014,8,35,JPPUMAJP,Puma,OCE
0.0123,2014-08-31,2014,8,35,JPPUMAJP,Puma,OCE
2.2500,2014-08-19,2014,8,34,JPPUMAJP,Puma,OCE
2.2500,2014-08-19,2014,8,34,JPPUMAJP,Puma,OCE
0.1904,2014-09-02,2014,9,36,MYRSHMALAY,Puma,OCE
1.2575,2014-09-29,2014,9,40,DEPUMAAG,Puma,OCE
0.2523,2014-09-29,2014,9,40,FRPUMAFR,Puma,OCE
0.0768,2014-09-29,2014,9,40,DEPUMAAG,Puma,OCE
0.0488,2014-09-29,2014,9,40,CHPRETAG,Puma,OCE
0.3387,2014-09-30,2014,9,40,GBPUE,Puma,OCE
0.7216,2014-09-06,2014,9,36,CAPUMACA,Puma,OCE
2.2500,2014-01-16,2014,1,3,IDPUMAPT,Puma,OCE
0.0255,2014-07-07,2014,7,28,CHPRETAG,Puma,OCE
0.1519,2014-10-01,2014,10,40,MXRDS,Puma,OCE
0.0423,2014-08-12,2014,8,33,CAVOLCOM,Puma,OCE
2.0000,2014-08-30,2014,8,35,JPPUMAJP,Puma,OCE
2.0000,2014-08-30,2014,8,35,JPPUMAJP,Puma,OCE
2.0000,2014-08-30,2014,8,35,JPPUMAJP,Puma,OCE
0.3481,2014-07-11,2014,7,28,USPUMANA,Puma,OCE
0.0507,2014-07-13,2014,7,28,ECMILDEPOR,Puma,OCE
1.0000,2014-07-09,2014,7,28,JPPUMAJP,Puma,OCE
0.2104,2014-05-29,2014,5,22,JPPUMAJP,Puma,OCE
0.1764,2014-02-20,2014,2,8,ARUNISOL,Puma,OCE
0.0130,2014-07-28,2014,7,31,BRPUMASPO,Puma,OCE
2.0000,2014-06-13,2014,6,24,FRPUMAFR,Puma,OCE
0.0446,2014-02-01,2014,2,5,FRPUMAFR,Puma,OCE
0.0264,2014-01-07,2014,1,2,ESPUMAES,Puma,OCE
0.0456,2014-02-04,2014,2,6,SEPUMANORD,Puma,OCE
0.3047,2014-01-11,2014,1,2,ESPUMAES,Puma,OCE
0.1672,2014-03-01,2014,3,9,PAWORKOUTI,Puma,OCE
0.9505,2014-02-01,2014,2,5,FRPUMAFR,Puma,OCE
2.2500,2014-01-13,2014,1,3,MXRDS,Puma,OCE
0.0332,2014-05-24,2014,5,21,MYRSHMALAY,Puma,OCE
1.0000,2014-01-15,2014,1,3,MXRDS,Puma,OCE
0.1293,2014-01-11,2014,1,2,PEPUMADEP,Puma,OCE
0.4236,2014-02-17,2014,2,8,FRPUMAFR,Puma,OCE
0.0773,2014-03-02,2014,3,9,PEPUMADEP,Puma,OCE
0.7181,2014-05-29,2014,5,22,CAPUMACA,Puma,OCE
0.0092,2014-05-29,2014,5,22,CAPUMACA,Puma,OCE
0.0119,2014-05-29,2014,5,22,CAPUMACA,Puma,OCE
0.0119,2014-05-29,2014,5,22,CAPUMACA,Puma,OCE
0.0115,2014-05-29,2014,5,22,CAPUMACA,Puma,OCE
0.0544,2014-01-28,2014,1,5,CAVOLCOM,Puma,OCE
0.0496,2014-01-14,2014,1,3,CAVOLCOM,Puma,OCE
0.0132,2014-06-03,2014,6,23,CAPUMACA,Puma,OCE
0.0170,2014-06-03,2014,6,23,CAPUMACA,Puma,OCE
0.4469,2014-01-21,2014,1,4,USPUMANA,Puma,OCE
0.2527,2014-06-29,2014,6,26,CLPUMA,Puma,OCE
0.0112,2014-06-09,2014,6,24,SGPUMASG,Puma,OCE
0.2473,2014-06-10,2014,6,24,TWPUMAPU,Puma,OCE
0.0416,2014-06-04,2014,6,23,KRPUMA,Puma,OCE
1.0074,2014-06-22,2014,6,25,MYRSHMALAY,Puma,OCE
2.0000,2014-06-26,2014,6,26,JPPUMAJP,Puma,OCE
0.9815,2014-06-26,2014,6,26,BRPUMASPO,Puma,OCE
0.1208,2014-07-07,2014,7,28,ECMILDEPOR,Puma,OCE
1.2297,2014-06-25,2014,6,26,CAPUMACA,Puma,OCE
0.4548,2014-06-23,2014,6,26,MXRDS,Puma,OCE
2.2500,2014-01-20,2014,1,4,MXRDS,Puma,OCE
0.1690,2014-01-07,2014,1,2,PAWORKOUTI,Puma,OCE
1.0000,2014-06-28,2014,6,26,JPPUMAJP,Puma,OCE
2.0000,2014-06-28,2014,6,26,JPPUMAJP,Puma,OCE
0.1031,2014-03-01,2014,3,9,ESPUMAES,Puma,OCE
0.1431,2014-03-01,2014,3,9,ESPUMAES,Puma,OCE
0.1712,2014-03-03,2014,3,10,FRPUMAFR,Puma,OCE
0.2585,2014-02-28,2014,2,9,GBPUE,Puma,OCE
0.0500,2014-03-03,2014,3,10,ITPUMAITAL,Puma,OCE
0.0292,2014-03-03,2014,3,10,ITPUMAITAL,Puma,OCE
0.2827,2014-02-17,2014,2,8,ESPUMAES,Puma,OCE
0.1681,2014-02-17,2014,2,8,FRPUMAFR,Puma,OCE
0.0500,2014-02-17,2014,2,8,ITPUMAITAL,Puma,OCE
0.5370,2014-02-16,2014,2,7,CAPUMACA,Puma,OCE
2.2500,2014-02-22,2014,2,8,CNPUMACHIL,Puma,OCE
1.0000,2014-02-16,2014,2,7,CNPUMACHIL,Puma,OCE
0.7700,2014-02-24,2014,2,9,CNPUMACHIL,Puma,OCE
1.4800,2014-02-24,2014,2,9,CNPUMACHIL,Puma,OCE
0.9783,2014-02-04,2014,2,6,CAPUMACA,Puma,OCE
2.0000,2014-02-22,2014,2,8,JPPUMAJP,Puma,OCE
0.1692,2014-02-23,2014,2,8,JPPUMAJP,Puma,OCE
0.0912,2014-02-23,2014,2,8,JPPUMAJP,Puma,OCE
0.1532,2014-03-02,2014,3,9,HKPUMAHK,Puma,OCE
0.1754,2014-03-11,2014,3,11,CAPUMACA,Puma,OCE
2.0000,2014-02-23,2014,2,8,JPPUMAJP,Puma,OCE
1.0000,2014-03-13,2014,3,11,HKPUMAHK,Puma,OCE
2.2500,2014-02-07,2014,2,6,CAPUMACA,Puma,OCE
0.3014,2014-03-24,2014,3,13,FRPUMAFR,Puma,OCE
0.1330,2014-03-21,2014,3,12,GBPUE,Puma,OCE
0.0500,2014-02-24,2014,2,9,CAPUMACA,Puma,OCE
2.2500,2014-03-02,2014,3,9,CNPUMACHIL,Puma,OCE
